City,Hotel name,Url,Image,Address,Number reviews,Price,Rating,Location Rating,Facilities,Checkin,Checkout
Huế,Senna Hue Hotel,"https://www.agoda.com/vi-vn/senna-hue-hotel/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16,16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/9763123/-1/03b21b1b07edea5d35721e5000580c89.jpg?ca=9&ce=1&s=1024x768,"7 Nguyen Tri Phuong, Thành phố Huế, Huế, Việt Nam, 53000",166 bài đánh giá,1149547,"9,2","9,5","['Sạch bóng', 'Nằm ở trung tâm Huế', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bể bơi [trong nhà]', 'Bồn tắm nước nóng', 'Nhận/trả phòng [nhanh]', 'Tiện nghi nấu nướng ngoài trời']",5 tháng 7 2022,6 tháng 7 2022
Huế,Imperial Hotel Hue,"https://www.agoda.com/vi-vn/imperial-hotel-hue/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=15,16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/70624/-1/f8f85123bcf8e0b3182bb8ac3b651191.jpg?ca=28&ce=0&s=1024x768,"08 Hùng Vương, Thành phố Huế, Huế, Việt Nam",1.280 bài đánh giá,1352142,"8,7","9,1","['Cách phương tiện công cộng 760 m', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Quang cảnh tuyệt vời', 'trong nội thành', 'Đưa đón sân bay', 'Bãi để xe', 'Dịch vụ đưa đón', 'Phòng tập', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Khách Sạn White Lotus Huế (White Lotus Hue Hotel),"https://www.agoda.com/vi-vn/white-lotus-hotel/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/13608258/-1/81f2961227e65c426f90aff9a6e0946f.jpg?ca=18&ce=1&s=1024x768,"05-07 Hoang Hoa Tham str., Hue city, Thành phố Huế, Huế, Việt Nam, 530000",175 bài đánh giá,890198,"9,2","9,6","['Sạch bóng', 'Cách phương tiện công cộng 770 m', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi để xe', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Khu nghỉ dưỡng bãi biển Lapochine (Trước đây là Ana Mandara Huế) (Lapochine Beach Resort (Formerly Ana Mandara Hue)),"https://www.agoda.com/vi-vn/ana-mandara-hue-beach-resort/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/247/247599/247599_14012017580018109916.jpg?ca=2&ce=1&s=1024x768,"Làng An Hải, thị trấn Thuận An, Thừa Thiên Huế, Bãi biển Thuận An, Huế, Việt Nam",1.249 bài đánh giá,1870420,"8,6","8,1","['Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Bãi biển riêng', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Villa Hue Hotel (Villa Hue),"https://www.agoda.com/vi-vn/villa-hue/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=4,16,-1&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/262/262759/262759_15103017110037316652.jpg?ca=&ce=1&s=1024x768,"04 Trần Quang Khải, Thành phố Huế, Huế, Việt Nam, 53000",682 bài đánh giá,658418,"8,7","8,9","['trong nội thành', 'Bàn tiếp tân [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Cherish Hue Hotel,"https://www.agoda.com/vi-vn/cherish-hue-hotel/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=7,9,9,16,16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/108/108217/108217_16052608290042731703.jpg?ca=6&ce=1&s=1024x768,"57 Bến Nghé, Thành phố Huế, Huế, Việt Nam, 47000",2.415 bài đánh giá,626523,"8,7","8,7","['trong nội thành', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Quang cảnh tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Huế,Jade Scene Hotel,"https://www.agoda.com/vi-vn/jade-scene-hotel/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=1,16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/298/29851030/29851030_220105143200110361213.jpg?s=1024x768,"30/42 Nguyen Cong Tru, Thành phố Huế, Huế, Việt Nam, 49000",54 bài đánh giá,476250,"9,7","9,5","['Sạch bóng', 'trong nội thành', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Đưa đón sân bay', 'Được phép đưa thú nuôi vào', 'Bãi để xe', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bể bơi [trong nhà]', 'Sân gôn [tại chỗ nghỉ]', 'Bàn tiếp tân [24 giờ]', 'Giữ hành lý']",5 tháng 7 2022,6 tháng 7 2022
Huế,Khách sạn Alba Spa (Alba Spa Hotel),"https://www.agoda.com/vi-vn/alba-spa-hotel/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/239/239775/239775_16091119400046334738.jpg?ca=6&ce=1&s=1024x768,"29 Trần Quang Khải, Tp. Huế, Thành phố Huế, Huế, Việt Nam, 53000",1.436 bài đánh giá,772596,"8,9","8,6","['Sạch bóng', 'trong nội thành', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi để xe', 'Bồn tắm nước nóng', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Huế,Moonlight Hotel Hue,"https://www.agoda.com/vi-vn/moonlight-hotel-hue/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/412/412648/412648_14040310370018951506.jpg?ca=2&ce=1&s=1024x768,"20 Phạm Ngũ Lão, Thành phố Huế, Huế, Việt Nam",1.770 bài đánh giá,596088,"8,8","9,1","['Nằm ở trung tâm Huế', 'Bàn tiếp tân [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Huế,Lang Co Beach Resort,"https://www.agoda.com/vi-vn/lang-co-beach-resort/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/302/302650/302650_16092314250046838787.jpg?ca=6&ce=1&s=1024x768,"463 Lac Lang Quan, Thôn Loan Lý, Thị Trấn Lăng Cô, Huyện Phú Lộc, Thua Thien Hue, Lăng Cô, Huế, Việt Nam",626 bài đánh giá,1136094,"7,2","8,2","['Bàn tiếp tân [24 giờ]', 'Đưa đón sân bay', 'Bãi biển riêng', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Dọn phòng hằng ngày', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Huong Giang Hotel Resort & Spa,"https://www.agoda.com/vi-vn/huong-giang-hotel-resort-spa/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16,16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/11002/-1/12a21e6bdc5f7dca593d13d88eb0098b.jpg?ca=0&ce=1&s=1024x768,"51 Lê Lợi, Sông Hương, Huế, Việt Nam",1.598 bài đánh giá,743084,"8,2","8,9","['Nằm ở trung tâm Huế', 'Bàn tiếp tân [24 giờ]', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Quang cảnh tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Huế,Khách sạn Silk Path Grand Huế (Silk Path Grand Hue Hotel),"https://www.agoda.com/vi-vn/silk-path-grand-hue-hotel-and-spa/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/14694836/-1/9914bb8998c5b239d3c8ac6b8563016d.jpg?ca=13&ce=1&s=1024x768,"02 Lê Lợi, Thành phố Huế, Huế, Việt Nam, 49000",55 bài đánh giá,1841270,"9,1","9,2","['Sạch bóng', 'Cách phương tiện công cộng 250 m', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Mới xây dựng', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Nhà dân Sahi Retreat (Sahi Homestay Retreat),"https://www.agoda.com/vi-vn/sahi-homestay-retreat/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/127/12774972/12774972_20021010220087965818.jpg?ca=10&ce=1&s=1024x768,"Sông Hương, Huế, Việt Nam",16 bài đánh giá,261111,"9,2","8,5","['Sạch bóng', 'Bàn tiếp tân [24 giờ]', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Dọn phòng hằng ngày', 'Dịch vụ giặt là', 'Bãi để xe', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Giữ hành lý', 'Dịch vụ giặt là', 'Dịch vụ phòng']",5 tháng 7 2022,6 tháng 7 2022
Huế,Indochine Palace Hotel,"https://www.agoda.com/vi-vn/indochine-palace-hotel/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/223212/-1/b621cb5ece4af26befd6fd51fa82451b.jpg?ca=7&ce=1&s=1024x768,"105A Hùng Vương, Thành phố Huế, Huế, Việt Nam",970 bài đánh giá,1663477,9,"8,6","['Sạch bóng', 'Đáng tiền nhất', 'Bàn tiếp tân [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Nhận/trả phòng [nhanh]', 'Giữ hành lý']",5 tháng 7 2022,6 tháng 7 2022
Huế,Angsana Lang Co,"https://www.agoda.com/vi-vn/angsana-lang-co/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/338/338255/338255_14081514520021212228.jpg?ca=2&ce=1&s=1024x768,"Làng Cù Dù, Lộc Vinh, Phú Lộc, Lăng Cô, Huế, Việt Nam",1.239 bài đánh giá,3629351,"8,6","7,3","['Sạch bóng', 'Bàn tiếp tân [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Quang cảnh tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Huế,KHÁCH SẠN BALY HUẾ (BALY HOTEL HUE),"https://www.agoda.com/vi-vn/baly-hotel-hue/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=9&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/6383539/-1/1a4f78889e827ae09d6dbd0185cb363d.jpg?ca=7&ce=1&s=1024x768,"181 Ba Trieu, Xuan Phu Ward, Thành phố Huế, Huế, Việt Nam, 530000",290 bài đánh giá,558469,"8,5","8,1","['Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Dọn phòng hằng ngày', 'Quán bar', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi để xe', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Giữ hành lý', 'Nhận/trả phòng [riêng]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Ancient Huế Garden Houses (Ancient Hue Garden Houses),"https://www.agoda.com/vi-vn/ancient-hue-garden-houses/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/779/7795250/7795250_19061413480075809061.jpg?ca=9&ce=1&s=1024x768,"Kiệt 104 Kim Long, Đại Nội Huế, Huế, Việt Nam, 49000",57 bài đánh giá,4514194,"9,4","8,8","['Sạch bóng', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Bể bơi [trong nhà]', 'Bồn tắm nước nóng', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]']",5 tháng 7 2022,6 tháng 7 2022
Huế,Vedana Lagoon Wellness Resort & Spa,"https://www.agoda.com/vi-vn/vedana-lagoon-wellness-resort-spa/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/4882254/0/19d7f89904b3eb9645efd2ac91a6dd24.jpg?ca=9&ce=1&s=1024x768,"41/23 Đường Đoàn Trọng Truyến, Tổ Dân phố 1, Thị trấn Phú Lộc, Huyện Phú Lộc, Lăng Cô, Huế, Việt Nam",1.356 bài đánh giá,2120356,9,8,"['Sạch bóng', 'Đáng tiền nhất', 'Bàn tiếp tân [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Xe đạp', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Huế,Khách sạn Alba (Alba Hotel),"https://www.agoda.com/vi-vn/alba-hotel/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/239776/-1/523b688898c97fb78b6ad8bebe692597.jpg?ca=17&ce=1&s=1024x768,"12 Nguyễn Văn Cừ, Thành phố Huế, Huế, Việt Nam",563 bài đánh giá,448389,"8,4",8,"['trong nội thành', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Cách Truong Tien Bridge 660 m', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi để xe', 'Bể bơi [trong nhà]', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Huế,EMM Hotel Hue,"https://www.agoda.com/vi-vn/emm-hotel-hue_2/hotel/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://pix8.agoda.net/hotelImages/140/1409886/1409886_16102917540048256288.jpg?ca=6&ce=1&s=1024x768,"15 Ly Thuong Kiet, Thành phố Huế, Huế, Việt Nam",833 bài đánh giá,799999,"8,9","8,6","['Sạch bóng', 'trong nội thành', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Giữ hành lý', 'Nhận/trả phòng không tiếp xúc']",5 tháng 7 2022,6 tháng 7 2022
Huế,Pilgrimage Village Boutique Resort & Spa,"https://www.agoda.com/vi-vn/pilgrimage-village-boutique-resort-spa_3/hotel/all/hue-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&flexibleDateSearchCriteria=[object%20Object]&isCityHaveAsq=false&los=1&searchrequestid=a914b235-3ad6-44f0-a278-a1276148e8f2
",https://q-xx.bstatic.com/xdata/images/hotel/840x460/249582307.jpg?k=5c9df0a67b53fe221fe6e21a071a50ada01ee308a1ba7eb44a8dac1355d797ce&o=,"130 Minh Mang Road, Thành phố Huế, Huế, Việt Nam",400 bài đánh giá,1681320,"9,2","8,5","['Sạch bóng', 'Đáng tiền nhất', 'Bàn tiếp tân [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Đưa đón sân bay', 'Bãi để xe', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bồn tắm nước nóng', 'CLB trẻ em', 'Bàn tiếp tân [24 giờ]', 'Giữ hành lý']",5 tháng 7 2022,6 tháng 7 2022
